delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delayed_flag,expected_time_hours,actual_time_hours
6286.0,ecom express,groceries,truck,express,south,hot,198.2,44.09,no,delivered,4.0,1173.27,0.2115569625853171,0,7.928,8.139556962585317
6287.0,delhivery,groceries,bike,two day,west,rainy,181.9,20.97,no,delivered,4.0,972.41,0.5064903867133586,1,4.5475,5.053990386713359
6288.0,delhivery,electronics,bike,two day,south,stormy,297.1,28.3,no,delivered,3.0,1582.4,2.4378947010841436,1,7.4275,9.865394701084144
6289.0,ekart,furniture,ev bike,same day,east,stormy,151.1,43.04,yes,delayed,3.0,984.62,1.6275407693434198,1,3.9763157894736842,5.603856558817104
6290.0,amazon logistics,fragile items,bike,two day,south,stormy,3.6,45.44,no,delivered,3.0,148.82,-0.06752457837267703,0,0.09,0.022475421627322967
6291.0,dhl,clothing,scooter,express,central,cold,223.0,32.41,yes,delayed,2.0,1262.23,0.43728511629678746,0,6.371428571428571,6.8087136877253585
6292.0,shadowfax,clothing,ev bike,same day,east,rainy,157.7,19.48,yes,delayed,2.0,946.94,1.1870347670696928,1,4.1499999999999995,5.337034767069692
6293.0,delhivery,fragile items,scooter,standard,central,foggy,253.0,47.64,no,delivered,3.0,1407.92,1.0190959273930735,1,7.228571428571429,8.247667355964502
6294.0,xpressbees,furniture,truck,standard,east,stormy,135.7,44.99,no,delivered,5.0,813.47,1.7592707114403163,1,5.428,7.187270711440316
6295.0,delhivery,documents,bike,same day,north,clear,49.6,17.35,no,delivered,4.0,400.05,-0.3572749517921181,0,1.24,0.8827250482078819
6296.0,xpressbees,fragile items,truck,same day,west,clear,197.1,27.64,no,delivered,4.0,1168.42,0.2036184207838252,0,7.8839999999999995,8.087618420783825
6297.0,blue dart,documents,ev bike,same day,north,foggy,274.6,14.53,yes,delayed,3.0,1516.59,0.5884169925839151,1,7.226315789473685,7.8147327820576
6298.0,amazon logistics,pharmacy,scooter,express,central,hot,28.1,18.14,no,delivered,3.0,244.92,-0.3000631986376303,0,0.8028571428571429,0.5027939442195126
6299.0,ekart,pharmacy,scooter,same day,central,foggy,55.3,31.29,no,delivered,4.0,470.37,0.08556852696998662,0,1.5799999999999998,1.6655685269699865
6300.0,blue dart,clothing,truck,express,east,stormy,69.3,21.96,yes,delayed,2.0,462.38,0.655862182965393,1,2.772,3.427862182965393
6301.0,dhl,cosmetics,ev bike,express,south,hot,43.1,13.26,yes,failed,1.0,305.28,-0.009769381999722437,0,1.1342105263157896,1.1244411443160671
6302.0,delhivery,pharmacy,truck,express,east,stormy,169.3,26.61,yes,delayed,2.0,976.33,1.5993055096425248,1,6.772,8.371305509642525
6303.0,blue dart,clothing,ev bike,express,west,stormy,23.9,13.52,yes,delayed,2.0,210.06,0.4763291024666175,0,0.6289473684210526,1.1052764708876701
6304.0,shadowfax,cosmetics,van,express,south,stormy,295.4,34.54,yes,delayed,2.0,1630.62,3.29230588835493,1,9.846666666666666,13.138972555021596
6305.0,ekart,pharmacy,bike,standard,north,stormy,51.5,39.0,no,delivered,3.0,374.5,-0.19795274224224424,0,1.2875,1.0895472577577558
6306.0,dhl,fragile items,ev van,same day,east,cold,15.9,24.49,no,delivered,5.0,252.97,0.3389659131285365,0,0.5678571428571428,0.9068230559856794
6307.0,amazon logistics,fragile items,ev bike,express,west,foggy,100.9,20.23,yes,delayed,2.0,615.19,0.07547299000088081,0,2.655263157894737,2.730736147895618
6308.0,blue dart,documents,bike,standard,north,clear,143.4,33.65,no,delivered,5.0,817.95,0.25709266109483586,0,3.585,3.842092661094836
6309.0,dhl,automobile parts,scooter,two day,south,cold,247.7,19.77,no,delivered,4.0,1297.81,0.5456374807715036,1,7.0771428571428565,7.62278033791436
6310.0,blue dart,electronics,van,same day,east,foggy,185.4,49.52,yes,delayed,3.0,1175.89,0.7502326692243004,1,6.180000000000001,6.930232669224301
6311.0,fedex,groceries,bike,standard,west,cold,295.1,41.43,no,delivered,5.0,1599.79,0.5346707051736344,1,7.3775,7.912170705173635
6312.0,ekart,pharmacy,ev van,standard,east,hot,120.6,25.68,no,delivered,4.0,680.04,0.578995904127189,1,4.307142857142857,4.886138761270046
6313.0,delhivery,furniture,scooter,standard,west,stormy,29.0,24.64,no,delivered,5.0,218.92,-0.12330497518607986,0,0.8285714285714286,0.7052664533853488
6314.0,delhivery,documents,scooter,express,west,stormy,273.4,25.89,yes,delayed,2.0,1494.67,2.5257806730490744,1,7.8114285714285705,10.337209244477645
6315.0,amazon logistics,clothing,scooter,standard,west,foggy,172.7,25.67,no,delivered,5.0,940.51,0.9225133351811516,1,4.934285714285714,5.856799049466866
6316.0,delhivery,fragile items,ev van,two day,north,hot,153.8,5.11,no,delivered,4.0,784.33,0.48954488130498053,0,5.492857142857143,5.982402024162123
6317.0,amazon logistics,fragile items,scooter,express,central,rainy,135.8,20.36,yes,delayed,2.0,790.08,1.3958096742970256,1,3.8800000000000003,5.275809674297026
6318.0,ecom express,cosmetics,van,same day,east,cold,57.1,12.89,no,delivered,5.0,424.17,-0.006417362150742845,0,1.9033333333333333,1.8969159711825905
6319.0,fedex,furniture,ev bike,standard,east,stormy,111.0,20.64,no,delivered,4.0,616.92,1.1635072362517431,1,2.9210526315789473,4.0845598678306905
6320.0,ekart,cosmetics,bike,standard,west,foggy,98.3,14.97,no,delivered,3.0,536.41,0.26307280939757405,0,2.4575,2.720572809397574
6321.0,xpressbees,documents,bike,express,east,rainy,107.8,45.72,yes,delayed,2.0,726.16,0.8551218229058004,1,2.695,3.5501218229058003
6322.0,ecom express,automobile parts,bike,same day,west,hot,83.5,7.49,no,delivered,5.0,539.97,0.10206830128358924,0,2.0875,2.189568301283589
6323.0,blue dart,clothing,scooter,two day,central,foggy,150.7,43.04,no,delivered,5.0,882.62,0.4003229797269743,0,4.305714285714285,4.706037265441259
6324.0,ecom express,pharmacy,scooter,standard,east,foggy,225.5,26.26,no,delivered,3.0,1206.28,1.1649645183043464,1,6.442857142857143,7.6078216611614895
6325.0,ecom express,groceries,ev van,express,east,clear,288.1,36.78,no,delivered,3.0,1600.84,-0.1474685817056791,0,10.289285714285715,10.141817132580035
6326.0,blue dart,automobile parts,ev van,express,central,hot,36.1,42.63,no,delivered,3.0,358.39,-0.35935344195588104,0,1.2892857142857144,0.9299322723298333
6327.0,delhivery,documents,truck,express,west,clear,263.2,15.66,no,delivered,3.0,1412.98,-0.15505406495214835,0,10.527999999999999,10.37294593504785
6328.0,xpressbees,pharmacy,ev van,express,west,foggy,104.0,8.23,yes,delayed,2.0,594.69,0.6314241696908454,1,3.7142857142857144,4.34570988397656
6329.0,delhivery,clothing,bike,two day,west,hot,156.1,45.04,no,delivered,5.0,915.62,0.6127366254761277,1,3.9025,4.515236625476128
6330.0,shadowfax,clothing,truck,two day,west,foggy,35.6,12.23,no,delivered,5.0,214.69,0.2042188125889537,0,1.4240000000000002,1.6282188125889538
6331.0,delhivery,groceries,van,express,west,clear,42.0,12.29,no,delivered,3.0,296.87,0.39545912017020757,0,1.4,1.7954591201702075
6332.0,xpressbees,fragile items,bike,standard,west,cold,244.8,23.08,no,delivered,5.0,1293.24,0.08214752355672239,0,6.12,6.2021475235567225
6333.0,ekart,documents,truck,express,east,clear,154.6,6.74,yes,delayed,2.0,843.22,-0.13297903944537115,0,6.184,6.051020960554629
6334.0,delhivery,cosmetics,van,two day,west,hot,73.2,17.16,no,delivered,4.0,417.48,0.035427464853769575,0,2.44,2.4754274648537695
6335.0,delhivery,pharmacy,ev bike,two day,east,clear,277.1,26.91,no,delivered,5.0,1466.23,-0.03436782824175566,0,7.292105263157896,7.25773743491614
6336.0,blue dart,automobile parts,van,same day,central,hot,258.9,42.96,yes,delayed,2.0,1523.38,0.4567283164750595,0,8.629999999999999,9.086728316475059
6337.0,fedex,documents,van,same day,east,cold,114.2,3.62,no,delivered,4.0,681.86,0.511806620550991,1,3.8066666666666666,4.318473287217658
6338.0,delhivery,documents,scooter,express,north,stormy,61.4,45.66,yes,failed,1.0,493.98,0.3928436628345675,0,1.7542857142857142,2.1471293771202817
6339.0,amazon logistics,automobile parts,van,express,central,clear,107.1,23.86,no,delivered,5.0,657.08,0.04170860608593774,0,3.57,3.6117086060859376
6340.0,shadowfax,documents,bike,two day,east,clear,208.2,41.27,no,delivered,5.0,1164.81,-0.013536867097215577,0,5.205,5.1914631329027845
6341.0,ekart,clothing,truck,standard,north,rainy,98.7,43.68,no,delivered,3.0,624.54,0.43287302883265477,0,3.948,4.380873028832655
6342.0,ecom express,fragile items,van,express,central,foggy,143.2,26.1,yes,delayed,2.0,844.3,0.5386999932755696,1,4.7733333333333325,5.312033326608902
6343.0,shadowfax,fragile items,scooter,two day,north,cold,284.9,43.83,no,delivered,3.0,1555.99,0.6081021410308658,1,8.139999999999999,8.748102141030865
6344.0,xpressbees,electronics,van,same day,north,clear,282.8,7.9,yes,delayed,2.0,1537.7,-0.04952416950091454,0,9.426666666666668,9.377142497165753
6345.0,blue dart,fragile items,ev van,standard,west,stormy,136.6,43.95,no,delivered,4.0,814.85,1.473099265545864,1,4.878571428571428,6.351670694117292
6346.0,xpressbees,pharmacy,ev bike,two day,north,hot,270.0,42.72,no,delivered,5.0,1478.16,0.3779652200787531,0,7.105263157894737,7.48322837797349
6347.0,shadowfax,documents,ev van,standard,south,stormy,116.3,28.15,no,delivered,5.0,665.95,1.1163828748392293,1,4.1535714285714285,5.269954303410658
6348.0,ecom express,furniture,van,express,east,hot,145.1,32.12,no,delivered,3.0,871.86,0.6236477535247129,1,4.836666666666667,5.46031442019138
6349.0,fedex,documents,van,two day,central,hot,64.5,37.15,no,delivered,5.0,433.95,-0.24334418876090513,0,2.15,1.9066558112390948
6350.0,xpressbees,clothing,bike,standard,east,clear,74.8,49.52,no,delivered,4.0,523.13,-0.21629103254096882,0,1.8699999999999999,1.653708967459031
6351.0,dhl,clothing,ev bike,standard,central,cold,208.9,21.01,no,delivered,4.0,1107.53,1.2737785609512775,1,5.497368421052632,6.771146982003909
6352.0,delhivery,clothing,bike,two day,west,foggy,234.0,23.23,no,delivered,5.0,1239.69,0.3906025935032318,0,5.85,6.240602593503231
6353.0,blue dart,pharmacy,ev van,same day,south,foggy,171.6,16.79,no,delivered,3.0,1008.37,0.32930216901564435,0,6.128571428571428,6.4578735975870725
6354.0,amazon logistics,fragile items,ev bike,standard,east,cold,192.4,9.88,no,delivered,4.0,991.64,0.6253956550793127,1,5.063157894736842,5.688553549816155
6355.0,xpressbees,furniture,van,express,south,hot,94.0,14.03,no,delivered,4.0,562.09,-0.4664692894654956,0,3.1333333333333333,2.6668640438678377
6356.0,dhl,electronics,truck,two day,south,clear,270.4,33.84,no,delivered,4.0,1453.52,-0.07058217299173108,0,10.815999999999999,10.745417827008268
6357.0,xpressbees,groceries,ev van,same day,east,rainy,207.9,2.19,yes,failed,2.0,1146.07,1.9802474775229468,1,7.425,9.405247477522947
6358.0,delhivery,cosmetics,bike,express,central,foggy,261.1,35.35,yes,delayed,3.0,1461.55,0.3198192233539805,0,6.527500000000001,6.847319223353981
6359.0,delhivery,fragile items,ev bike,standard,west,cold,231.9,47.41,no,delivered,3.0,1301.73,-0.10637881940582439,0,6.102631578947369,5.9962527595415445
6360.0,fedex,cosmetics,ev van,express,south,clear,141.1,12.27,yes,failed,1.0,792.31,-0.4497543605873098,0,5.039285714285714,4.589531353698404
6361.0,shadowfax,groceries,truck,express,south,foggy,202.3,13.59,no,delivered,5.0,1102.27,1.2405478705040967,1,8.092,9.332547870504097
6362.0,ecom express,pharmacy,truck,express,central,foggy,42.7,44.9,yes,delayed,3.0,398.2,0.542393015995744,1,1.7080000000000002,2.250393015995744
6363.0,xpressbees,electronics,truck,standard,west,rainy,110.3,48.02,no,delivered,3.0,695.56,0.6403833609064469,1,4.412,5.052383360906447
6364.0,ekart,groceries,bike,express,east,stormy,180.1,37.41,yes,failed,1.0,1062.73,1.5557137212003207,1,4.5024999999999995,6.05821372120032
6365.0,amazon logistics,furniture,ev van,standard,central,rainy,52.8,11.24,no,delivered,4.0,297.72,0.7565051696821681,1,1.8857142857142857,2.6422194553964538
6366.0,fedex,electronics,scooter,two day,north,foggy,246.5,25.13,no,delivered,5.0,1307.89,1.3813467814718052,1,7.042857142857143,8.424203924328948
6367.0,amazon logistics,electronics,van,express,west,hot,114.0,42.11,yes,delayed,3.0,746.33,0.11609941564604531,0,3.8,3.916099415646045
6368.0,blue dart,fragile items,ev van,standard,east,cold,275.4,30.1,no,delivered,5.0,1467.3,0.09641562755614785,0,9.835714285714285,9.932129913270433
6369.0,delhivery,clothing,bike,express,east,clear,248.2,11.3,yes,delayed,2.0,1324.9,-0.24626367672290606,0,6.205,5.958736323277094
6370.0,delhivery,clothing,van,same day,west,foggy,81.8,1.91,no,delivered,5.0,514.73,0.19915874151942292,0,2.7266666666666666,2.9258254081860895
6371.0,ecom express,pharmacy,truck,same day,south,clear,3.8,19.88,no,delivered,5.0,178.64,-0.07768163897351717,0,0.152,0.07431836102648283
6372.0,delhivery,documents,scooter,express,central,clear,21.0,40.0,yes,delayed,2.0,275.0,-0.056357820302615824,0,0.6,0.5436421796973842
6373.0,ecom express,automobile parts,ev bike,same day,north,clear,24.8,1.77,no,delivered,3.0,229.31,0.3356683793792008,0,0.6526315789473685,0.9882999583265693
6374.0,xpressbees,automobile parts,truck,standard,east,hot,88.2,18.18,no,delivered,5.0,495.54,0.5587285280062741,1,3.528,4.086728528006274
6375.0,blue dart,fragile items,scooter,standard,east,stormy,7.3,39.79,no,delivered,5.0,155.87,0.011069332393993547,0,0.20857142857142857,0.21964076096542212
6376.0,amazon logistics,documents,scooter,express,central,rainy,140.4,36.07,yes,delayed,2.0,860.21,1.051602605672688,1,4.011428571428572,5.0630311771012595
6377.0,blue dart,fragile items,scooter,same day,west,foggy,175.4,0.96,no,delivered,5.0,979.88,0.7086698385607564,1,5.011428571428572,5.720098409989328
6378.0,blue dart,documents,ev bike,same day,south,hot,235.2,32.83,no,delivered,4.0,1374.49,0.3288254760692988,0,6.189473684210526,6.518299160279825
6379.0,shadowfax,documents,truck,express,east,rainy,267.3,2.11,yes,delayed,3.0,1392.83,2.1965232471329887,1,10.692,12.888523247132989
6380.0,ekart,automobile parts,ev bike,same day,south,foggy,9.0,41.2,no,delivered,4.0,268.6,0.05009666710295371,0,0.23684210526315788,0.2869387723661116
6381.0,ekart,cosmetics,ev bike,standard,north,clear,295.2,0.67,no,delivered,5.0,1477.5,0.6173433531293293,1,7.768421052631578,8.385764405760908
6382.0,blue dart,electronics,ev bike,express,east,rainy,172.1,3.77,yes,delayed,3.0,921.81,0.3836871762774212,0,4.528947368421052,4.912634544698474
6383.0,shadowfax,fragile items,ev van,same day,north,rainy,195.9,22.28,yes,delayed,3.0,1146.34,1.1048058731295374,1,6.996428571428572,8.10123444455811
6384.0,delhivery,clothing,truck,two day,west,clear,68.3,4.13,no,delivered,4.0,353.89,-0.037955669086185306,0,2.7319999999999998,2.6940443309138145
6385.0,ekart,cosmetics,van,standard,central,hot,143.0,37.48,no,delivered,5.0,827.44,0.3701691404707308,0,4.766666666666667,5.136835807137397
6386.0,fedex,groceries,ev bike,express,north,hot,103.9,37.36,no,delivered,5.0,681.58,0.5170986724467164,1,2.7342105263157896,3.251309198762506
6387.0,fedex,electronics,ev van,two day,central,stormy,121.7,1.13,no,delivered,3.0,611.89,1.2966090012577247,1,4.3464285714285715,5.643037572686296
6388.0,xpressbees,fragile items,scooter,two day,north,rainy,110.6,24.07,no,delivered,5.0,625.21,0.14213110514813732,0,3.1599999999999997,3.302131105148137
6389.0,blue dart,cosmetics,van,express,east,clear,50.1,12.35,no,delivered,3.0,337.55,0.2527541689365014,0,1.6700000000000002,1.9227541689365015
6390.0,shadowfax,fragile items,ev van,standard,west,cold,99.5,30.75,no,delivered,4.0,589.75,0.5107733441283044,1,3.5535714285714284,4.064344772699733
6391.0,xpressbees,pharmacy,truck,same day,west,foggy,222.1,5.45,yes,delayed,2.0,1226.85,0.48352240218618014,0,8.884,9.36752240218618
6392.0,dhl,cosmetics,bike,same day,south,stormy,82.2,44.54,yes,delayed,3.0,644.62,0.6153587598987604,1,2.055,2.6703587598987606
6393.0,ekart,automobile parts,van,express,north,stormy,223.0,30.9,yes,delayed,3.0,1257.7,1.7529574507959111,1,7.433333333333334,9.186290784129245
6394.0,fedex,automobile parts,scooter,express,west,hot,140.1,49.49,yes,delayed,2.0,898.97,0.000747527892238864,0,4.002857142857143,4.0036046707493815
6395.0,shadowfax,pharmacy,van,same day,east,foggy,291.8,6.66,yes,delayed,3.0,1578.98,0.8963573219111609,1,9.726666666666667,10.623023988577827
6396.0,delhivery,electronics,ev van,same day,south,stormy,108.9,3.23,yes,delayed,2.0,654.19,1.4095651237583104,1,3.8892857142857147,5.298850838044025
6397.0,shadowfax,groceries,ev van,express,east,hot,289.2,10.48,yes,delayed,3.0,1527.44,0.5514776236802259,1,10.328571428571427,10.880049052251653
6398.0,blue dart,pharmacy,ev van,two day,east,cold,16.0,48.39,no,delivered,3.0,225.17,-0.3399630145125226,0,0.5714285714285714,0.2314655569160488
6399.0,shadowfax,electronics,ev bike,two day,east,hot,30.4,33.25,no,delivered,4.0,251.75,0.3040197888872028,0,0.7999999999999999,1.1040197888872028
6400.0,ecom express,clothing,truck,same day,east,rainy,78.7,1.28,no,delivered,5.0,497.34,0.13649825282147576,0,3.148,3.284498252821476
6401.0,fedex,groceries,truck,two day,east,rainy,264.7,44.04,no,delivered,3.0,1455.62,2.0048741371412824,1,10.588,12.592874137141282
6402.0,xpressbees,automobile parts,van,express,central,foggy,220.2,29.77,yes,delayed,2.0,1240.31,0.6365967992125343,1,7.34,7.976596799212534
6403.0,ekart,documents,bike,standard,central,hot,82.9,9.59,no,delivered,4.0,443.27,-0.006078124759155923,0,2.0725000000000002,2.0664218752408443
6404.0,ecom express,automobile parts,bike,same day,north,cold,3.6,19.69,no,delivered,4.0,175.07,0.15848122441151521,0,0.09,0.2484812244115152
6405.0,amazon logistics,fragile items,truck,same day,west,foggy,246.2,36.33,no,delivered,5.0,1439.99,1.3381948197178595,1,9.847999999999999,11.186194819717858
6406.0,ecom express,documents,truck,express,south,rainy,256.1,29.82,yes,delayed,2.0,1419.96,2.2450107220667874,1,10.244000000000002,12.489010722066789
6407.0,xpressbees,documents,scooter,express,north,stormy,78.9,8.72,yes,delayed,3.0,470.66,0.6516096043842787,1,2.2542857142857144,2.905895318669993
6408.0,shadowfax,fragile items,bike,standard,north,stormy,8.1,2.55,no,delivered,4.0,95.6674,0.15268525888900222,0,0.20249999999999999,0.3551852588890022
6409.0,fedex,cosmetics,bike,standard,west,clear,291.3,12.64,no,delivered,5.0,1494.42,-0.13132119672129772,0,7.282500000000001,7.151178803278703
6410.0,ecom express,pharmacy,scooter,same day,central,cold,112.3,33.38,no,delivered,4.0,761.64,0.311282679072554,0,3.2085714285714286,3.5198541076439827
6411.0,amazon logistics,automobile parts,ev van,standard,west,cold,69.0,11.75,no,delivered,3.0,380.25,0.3289886715454111,0,2.4642857142857144,2.7932743858311255
6412.0,dhl,electronics,van,two day,north,cold,290.2,14.11,no,delivered,4.0,1493.33,0.7443737124303542,1,9.673333333333334,10.417707045763688
6413.0,delhivery,groceries,ev van,express,south,stormy,223.0,39.65,yes,delayed,2.0,1283.95,1.848160569057966,1,7.964285714285714,9.81244628334368
6414.0,delhivery,pharmacy,ev van,standard,central,hot,51.1,49.01,no,delivered,5.0,402.53,0.19069126889926857,0,1.825,2.0156912688992685
6415.0,ekart,electronics,ev van,same day,west,clear,137.9,4.36,no,delivered,4.0,802.58,0.10936844320663752,0,4.925,5.034368443206637
6416.0,delhivery,automobile parts,ev van,same day,east,clear,127.1,40.18,no,delivered,5.0,856.04,-0.20405204290438483,0,4.539285714285714,4.335233671381329
6417.0,blue dart,pharmacy,scooter,standard,north,clear,118.1,27.04,no,delivered,4.0,671.62,-0.38531611082175443,0,3.374285714285714,2.9889696034639597
6418.0,delhivery,documents,ev van,two day,west,stormy,202.6,24.2,no,delivered,5.0,1085.6,2.613478030865476,1,7.235714285714286,9.849192316579762
6419.0,ecom express,documents,ev van,same day,central,foggy,39.7,12.11,no,delivered,4.0,334.83,0.31757651041117807,0,1.417857142857143,1.735433653268321
6420.0,delhivery,electronics,ev bike,same day,south,hot,132.8,49.52,no,delivered,5.0,913.97,0.10601253282875067,0,3.4947368421052634,3.600749374934014
6421.0,shadowfax,pharmacy,scooter,standard,central,rainy,162.2,11.28,no,delivered,5.0,844.84,0.49306156362718223,0,4.634285714285714,5.127347277912897
6422.0,dhl,automobile parts,scooter,express,east,rainy,187.2,49.35,yes,delayed,2.0,1134.05,0.716198408616453,1,5.348571428571428,6.064769837187881
6423.0,blue dart,electronics,truck,two day,north,foggy,45.9,35.44,no,delivered,5.0,335.82,0.6110971190358696,1,1.8359999999999999,2.4470971190358695
6424.0,xpressbees,groceries,bike,standard,central,hot,249.6,42.21,no,delivered,4.0,1374.63,0.3532985822604138,0,6.24,6.593298582260414
6425.0,ecom express,pharmacy,ev bike,two day,north,rainy,167.4,17.2,no,delivered,5.0,888.6,0.6277712483208404,1,4.405263157894737,5.033034406215577
6426.0,amazon logistics,groceries,van,standard,north,cold,287.6,22.79,no,delivered,5.0,1506.37,0.9198401027007304,1,9.586666666666668,10.506506769367398
6427.0,ecom express,pharmacy,bike,same day,east,rainy,110.8,41.87,no,delivered,5.0,779.61,0.25428054376610243,0,2.77,3.0242805437661024
6428.0,shadowfax,cosmetics,scooter,express,west,stormy,274.6,45.69,yes,delayed,3.0,1560.07,2.8039671947984006,1,7.845714285714286,10.649681480512687
6429.0,xpressbees,automobile parts,van,standard,west,rainy,30.0,16.46,no,delivered,5.0,199.38,0.5858401604690175,1,1.0,1.5858401604690175
6430.0,blue dart,pharmacy,truck,same day,central,foggy,291.3,20.59,yes,delayed,3.0,1618.27,1.2582677786391692,1,11.652000000000001,12.91026777863917
6431.0,amazon logistics,cosmetics,truck,express,east,stormy,233.3,3.33,yes,failed,2.0,1226.49,2.6109989258907422,1,9.332,11.942998925890743
6432.0,xpressbees,documents,van,express,north,hot,130.9,36.35,yes,delayed,3.0,813.55,-0.5672732929410169,0,4.363333333333333,3.7960600403923164
6433.0,ekart,clothing,truck,standard,east,cold,23.7,37.54,no,delivered,4.0,231.12,-0.3686342314654103,0,0.948,0.5793657685345897
6434.0,dhl,electronics,ev van,express,central,rainy,241.8,36.91,yes,failed,1.0,1369.73,1.1525876389412453,1,8.635714285714286,9.788301924655531
6435.0,shadowfax,electronics,van,standard,north,hot,127.1,5.67,no,delivered,5.0,652.51,0.25239043562954944,0,4.236666666666666,4.489057102296216
6436.0,delhivery,fragile items,van,same day,south,hot,190.3,1.42,no,delivered,5.0,1055.76,0.2192965553342594,0,6.343333333333334,6.562629888667593
6437.0,amazon logistics,electronics,bike,standard,west,hot,132.2,35.99,no,delivered,5.0,768.97,-0.23835064622457214,0,3.3049999999999997,3.0666493537754276
6438.0,ekart,furniture,van,standard,south,stormy,68.8,9.39,no,delivered,3.0,372.17,0.6036507872606331,1,2.2933333333333334,2.8969841205939666
6439.0,delhivery,pharmacy,scooter,same day,east,rainy,24.6,27.21,no,delivered,5.0,304.63,0.27811543000849026,0,0.7028571428571428,0.9809725728656331
6440.0,ekart,cosmetics,ev bike,same day,north,stormy,296.4,20.92,yes,delayed,3.0,1632.7206,2.4983518049746776,1,7.8,10.298351804974677
6441.0,amazon logistics,electronics,bike,express,north,foggy,77.1,23.74,yes,delayed,2.0,506.72,-0.33860108425766433,0,1.9274999999999998,1.5888989157423354
6442.0,ekart,fragile items,truck,same day,west,foggy,135.9,34.83,yes,failed,1.0,883.99,0.613840955854851,1,5.436,6.049840955854851
6443.0,fedex,groceries,ev bike,two day,west,rainy,171.7,44.78,no,delivered,5.0,992.84,0.3983135563822007,0,4.518421052631578,4.916734609013779
6444.0,amazon logistics,electronics,scooter,same day,north,foggy,234.4,29.32,yes,delayed,3.0,1359.96,1.0741757519992259,1,6.6971428571428575,7.771318609142083
6445.0,delhivery,clothing,bike,two day,east,stormy,82.9,36.91,no,delivered,5.0,525.23,0.8569939249060496,1,2.0725000000000002,2.92949392490605
6446.0,xpressbees,fragile items,ev bike,express,east,clear,230.3,49.19,yes,delayed,3.0,1349.07,-0.26940816789733724,0,6.060526315789474,5.791118147892137
6447.0,ekart,automobile parts,truck,express,south,foggy,38.4,20.19,yes,delayed,2.0,302.57,-0.045493560720119675,0,1.536,1.4905064392798804
6448.0,xpressbees,cosmetics,truck,express,west,stormy,245.4,34.93,yes,delayed,3.0,1381.79,2.8064198848505093,1,9.816,12.62241988485051
6449.0,blue dart,groceries,ev van,express,west,foggy,271.3,29.28,yes,delayed,2.0,1494.34,0.4868762672948854,0,9.689285714285715,10.1761619815806
6450.0,blue dart,automobile parts,bike,same day,north,cold,271.1,3.07,no,delivered,5.0,1464.71,0.6429904520321736,1,6.777500000000001,7.420490452032174
6451.0,amazon logistics,documents,scooter,standard,central,cold,13.8,9.58,no,delivered,3.0,97.74,-0.05031050675918208,0,0.3942857142857143,0.3439752075265322
6452.0,amazon logistics,documents,van,two day,south,foggy,149.9,23.24,no,delivered,4.0,819.22,0.8906525247703581,1,4.996666666666667,5.887319191437025
6453.0,ecom express,cosmetics,truck,standard,east,cold,267.1,20.09,no,delivered,4.0,1395.77,0.5251972346112339,1,10.684000000000001,11.209197234611235
6454.0,xpressbees,documents,ev van,same day,north,stormy,238.0,3.18,no,delivered,3.0,1299.54,2.3642631155250218,1,8.5,10.864263115525022
6455.0,fedex,furniture,truck,express,west,rainy,264.4,41.05,yes,delayed,2.0,1495.15,1.451722422588265,1,10.575999999999999,12.027722422588264
6456.0,blue dart,pharmacy,scooter,same day,north,hot,215.0,10.18,no,delivered,4.0,1205.54,0.005855688094581701,0,6.142857142857143,6.148712830951725
6457.0,ekart,clothing,ev van,standard,south,clear,255.7,15.07,no,delivered,3.0,1323.71,-0.35459459882046573,0,9.132142857142856,8.77754825832239
6458.0,shadowfax,automobile parts,van,standard,east,stormy,19.0,26.36,no,delivered,5.0,174.08,0.4887921036539338,0,0.6333333333333333,1.122125436987267
6459.0,dhl,clothing,ev van,express,north,cold,60.1,1.53,yes,delayed,3.0,355.09,-0.03776426891113216,0,2.1464285714285714,2.108664302517439
6460.0,fedex,automobile parts,scooter,two day,east,cold,217.4,4.09,no,delivered,5.0,1099.27,0.5341669911376705,1,6.211428571428572,6.745595562566242
6461.0,blue dart,documents,ev bike,express,east,clear,244.3,35.85,yes,delayed,3.0,1379.05,-0.1142290211585415,0,6.428947368421053,6.314718347262511
6462.0,dhl,groceries,truck,express,central,cold,55.7,19.32,no,delivered,4.0,386.46,-0.2025995798038438,0,2.228,2.0254004201961564
6463.0,ekart,documents,truck,standard,south,foggy,241.6,29.98,no,delivered,4.0,1297.94,1.1091898730485088,1,9.664,10.773189873048509
6464.0,blue dart,furniture,ev van,standard,west,cold,69.3,24.05,no,delivered,5.0,418.65,0.37773099955907874,0,2.475,2.852730999559079
6465.0,blue dart,electronics,bike,two day,south,stormy,199.6,30.8,no,delivered,4.0,1090.4,1.1346721822369945,1,4.99,6.124672182236995
6466.0,fedex,clothing,scooter,standard,central,foggy,155.8,36.46,no,delivered,5.0,888.38,0.776905265790842,1,4.451428571428572,5.228333837219414
6467.0,dhl,furniture,scooter,two day,central,foggy,231.0,1.24,no,delivered,5.0,1158.72,0.5370837235566919,1,6.6,7.1370837235566915
6468.0,delhivery,cosmetics,ev bike,two day,west,clear,130.4,38.23,no,delivered,3.0,766.69,-0.14489517782185235,0,3.431578947368421,3.2866837695465687
